date,area,hour,time_slot,kwh
2026-01-11,A4,2,02:00-04:00,102.95
2026-01-11,A4,4,04:00-06:00,46.34
2026-01-11,A4,6,06:00-08:00,41.34
2026-01-11,A4,8,08:00-10:00,39.67
2026-01-11,A4,10,10:00-12:00,41.71
2026-01-11,A4,12,12:00-14:00,21.56
2026-01-11,A4,14,14:00-16:00,21.94
2026-01-11,A4,16,16:00-18:00,21.67
2026-01-11,A4,18,18:00-20:00,40.54
2026-01-11,A4,20,20:00-22:00,67.93
2026-01-11,A4,22,22:00-24:00,68.41
2026-01-11,A5,0,00:00-02:00,67.95
2026-01-11,A5,2,02:00-04:00,81.9
2026-01-11,A5,4,04:00-06:00,43.56
2026-01-11,A5,6,06:00-08:00,22.36
2026-01-11,A5,8,08:00-10:00,43.94
2026-01-11,A5,10,10:00-12:00,41.17
2026-01-11,A5,12,12:00-14:00,19.94
2026-01-11,A5,14,14:00-16:00,18.83
2026-01-11,A5,16,16:00-18:00,23.37
2026-01-11,A5,18,18:00-20:00,45.69
2026-01-11,A5,20,20:00-22:00,61.88
2026-01-11,A5,22,22:00-24:00,74.27
2026-01-11,A6,0,00:00-02:00,59.8
2026-01-11,A6,2,02:00-04:00,55.51
2026-01-11,A6,4,04:00-06:00,36.24
2026-01-11,A6,6,06:00-08:00,45.17
2026-01-11,A6,8,08:00-10:00,45.72
2026-01-11,A6,10,10:00-12:00,43.08
2026-01-11,A6,12,12:00-14:00,22.18
2026-01-11,A6,14,14:00-16:00,21.55
2026-01-11,A6,16,16:00-18:00,18.08
2026-01-11,A6,18,18:00-20:00,42.59
2026-01-11,A6,20,20:00-22:00,78.4
2026-01-11,A6,22,22:00-24:00,77.92
2026-01-11,B1,0,00:00-02:00,17.68
2026-01-11,B1,2,02:00-04:00,16.59
2026-01-11,B1,4,04:00-06:00,15.79
2026-01-11,B1,6,06:00-08:00,17.41
2026-01-11,B1,8,08:00-10:00,34.86
2026-01-11,B1,10,10:00-12:00,69.42
2026-01-11,B1,12,12:00-14:00,78.04
2026-01-11,B1,14,14:00-16:00,71.06
2026-01-11,B1,16,16:00-18:00,31.46
2026-01-11,B1,18,18:00-20:00,34.24
2026-01-11,B1,20,20:00-22:00,30.84
2026-01-11,B1,22,22:00-24:00,33.38
2026-01-11,B2,0,00:00-02:00,10.74
2026-01-11,B2,2,02:00-04:00,15.48
2026-01-11,B2,4,04:00-06:00,15.0
2026-01-11,B2,6,06:00-08:00,13.16
2026-01-11,B2,8,08:00-10:00,38.46
2026-01-11,B2,10,10:00-12:00,91.25
2026-01-11,B2,12,12:00-14:00,60.71
2026-01-11,B2,14,14:00-16:00,70.85
2026-01-11,B2,16,16:00-18:00,30.96
2026-01-11,B2,18,18:00-20:00,30.07
2026-01-11,B2,20,20:00-22:00,39.35
2026-01-11,B2,22,22:00-24:00,33.98
2026-01-11,B3,0,00:00-02:00,14.4
2026-01-11,B3,2,02:00-04:00,10.49
2026-01-11,B3,4,04:00-06:00,16.43
2026-01-11,B3,6,06:00-08:00,12.21
2026-01-11,B3,8,08:00-10:00,35.31
2026-01-11,B3,10,10:00-12:00,83.33
2026-01-11,B3,12,12:00-14:00,96.33
2026-01-11,B3,14,14:00-16:00,64.29
2026-01-11,B3,16,16:00-18:00,19.15
2026-01-11,B3,18,18:00-20:00,35.97
2026-01-11,B3,20,20:00-22:00,44.45
2026-01-11,B3,22,22:00-24:00,41.5
2026-01-11,C1,0,00:00-02:00,72.2
2026-01-11,C1,2,02:00-04:00,64.84
2026-01-11,C1,4,04:00-06:00,44.84
2026-01-11,C1,6,06:00-08:00,34.16
2026-01-11,C1,8,08:00-10:00,42.86
2026-01-11,C1,10,10:00-12:00,43.03
2026-01-11,C1,12,12:00-14:00,23.18
2026-01-11,C1,14,14:00-16:00,28.28
2026-01-11,C1,16,16:00-18:00,21.18
2026-01-11,C1,18,18:00-20:00,36.95
2026-01-11,C1,20,20:00-22:00,69.73
2026-01-11,C1,22,22:00-24:00,51.42
2026-01-11,C2,0,00:00-02:00,62.71
2026-01-11,C2,2,02:00-04:00,65.7
2026-01-11,C2,4,04:00-06:00,36.86
2026-01-11,C2,6,06:00-08:00,40.91
2026-01-11,C2,8,08:00-10:00,35.07
2026-01-11,C2,10,10:00-12:00,46.73
2026-01-11,C2,12,12:00-14:00,20.0
2026-01-11,C2,14,14:00-16:00,19.97
2026-01-11,C2,16,16:00-18:00,19.02
2026-01-11,C2,18,18:00-20:00,40.93
2026-01-11,C2,20,20:00-22:00,78.66
2026-01-11,C2,22,22:00-24:00,60.9
2026-01-11,C3,0,00:00-02:00,63.09
2026-01-11,C3,2,02:00-04:00,66.81
2026-01-11,C3,4,04:00-06:00,31.92
2026-01-11,C3,6,06:00-08:00,35.08
2026-01-11,C3,8,08:00-10:00,37.14
2026-01-11,C3,10,10:00-12:00,45.25
2026-01-11,C3,12,12:00-14:00,20.79
2026-01-11,C3,14,14:00-16:00,20.58
2026-01-11,C3,16,16:00-18:00,22.55
2026-01-11,C3,18,18:00-20:00,39.18
2026-01-11,C3,20,20:00-22:00,74.1
2026-01-11,C3,22,22:00-24:00,68.92
2026-01-11,C4,0,00:00-02:00,72.79
2026-01-11,C4,2,02:00-04:00,63.88
2026-01-11,C4,4,04:00-06:00,25.37
2026-01-11,C4,6,06:00-08:00,39.19
2026-01-11,C4,8,08:00-10:00,48.54
2026-01-11,C4,10,10:00-12:00,45.56
2026-01-11,C4,12,12:00-14:00,22.9
2026-01-11,C4,14,14:00-16:00,23.71
2026-01-11,C4,16,16:00-18:00,20.27
2026-01-11,C4,18,18:00-20:00,41.18
2026-01-11,C4,20,20:00-22:00,63.51
2026-01-11,C4,22,22:00-24:00,66.68
2026-01-11,C5,0,00:00-02:00,76.47
2026-01-11,C5,2,02:00-04:00,82.64
2026-01-11,C5,4,04:00-06:00,39.16
2026-01-11,C5,6,06:00-08:00,37.3
2026-01-11,C5,8,08:00-10:00,40.0
2026-01-11,C5,10,10:00-12:00,43.61
2026-01-11,C5,12,12:00-14:00,15.67
2026-01-11,C5,14,14:00-16:00,13.11
2026-01-11,C5,16,16:00-18:00,18.35
2026-01-11,C5,18,18:00-20:00,32.68
2026-01-11,C5,20,20:00-22:00,64.66
2026-01-11,C5,22,22:00-24:00,68.45
2026-01-11,C6,0,00:00-02:00,65.24
2026-01-11,C6,2,02:00-04:00,85.25
2026-01-11,C6,4,04:00-06:00,41.96
2026-01-11,C6,6,06:00-08:00,41.8
2026-01-11,C6,8,08:00-10:00,43.73
2026-01-11,C6,10,10:00-12:00,33.17
2026-01-11,C6,12,12:00-14:00,23.12
2026-01-11,C6,14,14:00-16:00,19.77
2026-01-11,C6,16,16:00-18:00,22.01
2026-01-11,C6,18,18:00-20:00,33.57
2026-01-11,C6,20,20:00-22:00,53.69
2026-01-11,C6,22,22:00-24:00,78.59
2026-01-11,Common Area,0,00:00-02:00,73.95
2026-01-11,Common Area,2,02:00-04:00,60.53
2026-01-11,Common Area,4,04:00-06:00,34.78
2026-01-11,Common Area,6,06:00-08:00,46.75
2026-01-11,Common Area,8,08:00-10:00,32.86
2026-01-11,Common Area,10,10:00-12:00,49.86
2026-01-11,Common Area,12,12:00-14:00,17.3
2026-01-11,Common Area,14,14:00-16:00,21.92
2026-01-11,Common Area,16,16:00-18:00,19.01
2026-01-11,Common Area,18,18:00-20:00,43.62
2026-01-11,Common Area,20,20:00-22:00,64.29
2026-01-11,Common Area,22,22:00-24:00,68.29
2026-01-12,A1,0,00:00-02:00,70.43
2026-01-12,A1,2,02:00-04:00,59.48
2026-01-12,A1,4,04:00-06:00,44.44
2026-01-12,A1,6,06:00-08:00,36.92
2026-01-12,A1,8,08:00-10:00,38.63
2026-01-12,A1,10,10:00-12:00,34.03
2026-01-12,A1,12,12:00-14:00,12.31
2026-01-12,A1,14,14:00-16:00,19.43
2026-01-12,A1,16,16:00-18:00,27.24
2026-01-12,A1,18,18:00-20:00,44.71
2026-01-12,A1,20,20:00-22:00,69.8
2026-01-12,A1,22,22:00-24:00,67.24
2026-01-12,A2,0,00:00-02:00,70.24
2026-01-12,A2,2,02:00-04:00,75.74
2026-01-12,A2,4,04:00-06:00,32.92
2026-01-12,A2,6,06:00-08:00,46.69
2026-01-12,A2,8,08:00-10:00,44.29
2026-01-12,A2,10,10:00-12:00,44.31
2026-01-12,A2,12,12:00-14:00,21.32
2026-01-12,A2,14,14:00-16:00,20.06
2026-01-12,A2,16,16:00-18:00,22.02
2026-01-12,A2,18,18:00-20:00,43.55
2026-01-12,A2,20,20:00-22:00,66.28
2026-01-12,A2,22,22:00-24:00,63.98
2026-01-12,A3,0,00:00-02:00,71.07
2026-01-12,A3,2,02:00-04:00,86.26
2026-01-12,A3,4,04:00-06:00,32.57
2026-01-12,A3,6,06:00-08:00,31.19
2026-01-12,A3,8,08:00-10:00,40.99
2026-01-12,A3,10,10:00-12:00,40.31
2026-01-12,A3,12,12:00-14:00,20.52
2026-01-12,A3,14,14:00-16:00,20.73
2026-01-12,A3,16,16:00-18:00,19.33
2026-01-12,A3,18,18:00-20:00,48.94
2026-01-12,A3,20,20:00-22:00,53.19
2026-01-12,A3,22,22:00-24:00,61.3
2026-01-12,A4,0,00:00-02:00,68.92
2026-01-12,A4,2,02:00-04:00,52.75
2026-01-12,A4,4,04:00-06:00,38.94
2026-01-12,A4,6,06:00-08:00,49.97
2026-01-12,A4,8,08:00-10:00,40.13
2026-01-12,A4,10,10:00-12:00,41.38
2026-01-12,A4,12,12:00-14:00,16.22
2026-01-12,A4,14,14:00-16:00,18.15
2026-01-12,A4,16,16:00-18:00,18.87
2026-01-12,A4,18,18:00-20:00,38.09
2026-01-12,A4,20,20:00-22:00,83.46
2026-01-12,A4,22,22:00-24:00,75.86
2026-01-12,A5,0,00:00-02:00,58.33
2026-01-12,A5,2,02:00-04:00,72.59
2026-01-12,A5,4,04:00-06:00,42.99
2026-01-12,A5,6,06:00-08:00,46.84
2026-01-12,A5,8,08:00-10:00,49.48
2026-01-12,A5,10,10:00-12:00,33.91
2026-01-12,A5,12,12:00-14:00,17.57
2026-01-12,A5,14,14:00-16:00,16.23
2026-01-12,A5,16,16:00-18:00,19.3
2026-01-12,A5,18,18:00-20:00,42.8
2026-01-12,A5,20,20:00-22:00,80.37
2026-01-12,A5,22,22:00-24:00,69.2
2026-01-12,A6,0,00:00-02:00,66.64
2026-01-12,A6,2,02:00-04:00,71.59
2026-01-12,A6,4,04:00-06:00,34.99
2026-01-12,A6,6,06:00-08:00,52.54
2026-01-12,A6,8,08:00-10:00,30.35
2026-01-12,A6,10,10:00-12:00,41.11
2026-01-12,A6,12,12:00-14:00,26.07
2026-01-12,A6,14,14:00-16:00,20.02
2026-01-12,A6,16,16:00-18:00,19.43
2026-01-12,A6,18,18:00-20:00,37.86
2026-01-12,A6,20,20:00-22:00,68.11
2026-01-12,A6,22,22:00-24:00,84.41
2026-01-12,B1,0,00:00-02:00,10.02
2026-01-12,B1,2,02:00-04:00,18.45
2026-01-12,B1,4,04:00-06:00,11.8
2026-01-12,B1,6,06:00-08:00,14.4
2026-01-12,B1,8,08:00-10:00,32.75
2026-01-12,B1,10,10:00-12:00,87.06
2026-01-12,B1,12,12:00-14:00,60.82
2026-01-12,B1,14,14:00-16:00,85.55
2026-01-12,B1,16,16:00-18:00,45.63
2026-01-12,B1,18,18:00-20:00,27.84
2026-01-12,B1,20,20:00-22:00,36.0
2026-01-12,B1,22,22:00-24:00,31.52
2026-01-12,B2,0,00:00-02:00,15.96
2026-01-12,B2,2,02:00-04:00,15.04
2026-01-12,B2,4,04:00-06:00,13.56
2026-01-12,B2,6,06:00-08:00,16.1
2026-01-12,B2,8,08:00-10:00,44.47
2026-01-12,B2,10,10:00-12:00,77.71
2026-01-12,B2,12,12:00-14:00,88.64
2026-01-12,B2,14,14:00-16:00,64.48
2026-01-12,B2,16,16:00-18:00,29.98
2026-01-12,B2,18,18:00-20:00,37.48
2026-01-12,B2,20,20:00-22:00,42.79
2026-01-12,B2,22,22:00-24:00,36.87
2026-01-12,B3,0,00:00-02:00,14.3
2026-01-12,B3,2,02:00-04:00,15.0
2026-01-12,B3,4,04:00-06:00,12.19
2026-01-12,B3,6,06:00-08:00,16.36
2026-01-12,B3,8,08:00-10:00,39.63
2026-01-12,B3,10,10:00-12:00,74.57
2026-01-12,B3,12,12:00-14:00,74.36
2026-01-12,B3,14,14:00-16:00,83.19
2026-01-12,B3,16,16:00-18:00,32.71
2026-01-12,B3,18,18:00-20:00,34.65
2026-01-12,B3,20,20:00-22:00,46.02
2026-01-12,B3,22,22:00-24:00,33.7
2026-01-12,C1,0,00:00-02:00,66.24
2026-01-12,C1,2,02:00-04:00,63.2
2026-01-12,C1,4,04:00-06:00,44.47
2026-01-12,C1,6,06:00-08:00,38.91
2026-01-12,C1,8,08:00-10:00,36.1
2026-01-12,C1,10,10:00-12:00,47.93
2026-01-12,C1,12,12:00-14:00,24.26
2026-01-12,C1,14,14:00-16:00,18.2
2026-01-12,C1,16,16:00-18:00,14.4
2026-01-12,C1,18,18:00-20:00,46.05
2026-01-12,C1,20,20:00-22:00,62.81
2026-01-12,C1,22,22:00-24:00,78.3
2026-01-12,C2,0,00:00-02:00,49.31
2026-01-12,C2,2,02:00-04:00,79.37
2026-01-12,C2,4,04:00-06:00,32.73
2026-01-12,C2,6,06:00-08:00,44.38
2026-01-12,C2,8,08:00-10:00,40.09
2026-01-12,C2,10,10:00-12:00,34.28
2026-01-12,C2,12,12:00-14:00,18.78
2026-01-12,C2,14,14:00-16:00,22.06
2026-01-12,C2,16,16:00-18:00,20.32
2026-01-12,C2,18,18:00-20:00,43.51
2026-01-12,C2,20,20:00-22:00,90.75
2026-01-12,C2,22,22:00-24:00,53.58
2026-01-12,C3,0,00:00-02:00,86.98
2026-01-12,C3,2,02:00-04:00,71.1
2026-01-12,C3,4,04:00-06:00,34.61
2026-01-12,C3,6,06:00-08:00,32.02
2026-01-12,C3,8,08:00-10:00,38.87
2026-01-12,C3,10,10:00-12:00,45.53
2026-01-12,C3,12,12:00-14:00,19.62
2026-01-12,C3,14,14:00-16:00,24.53
2026-01-12,C3,16,16:00-18:00,15.65
2026-01-12,C3,18,18:00-20:00,39.93
2026-01-12,C3,20,20:00-22:00,56.85
2026-01-12,C3,22,22:00-24:00,73.82
2026-01-12,C4,0,00:00-02:00,79.31
2026-01-12,C4,2,02:00-04:00,65.58
2026-01-12,C4,4,04:00-06:00,24.37
2026-01-12,C4,6,06:00-08:00,41.19
2026-01-12,C4,8,08:00-10:00,42.62
2026-01-12,C4,10,10:00-12:00,42.43
2026-01-12,C4,12,12:00-14:00,23.71
2026-01-12,C4,14,14:00-16:00,16.79
2026-01-12,C4,16,16:00-18:00,22.04
2026-01-12,C4,18,18:00-20:00,47.16
2026-01-12,C4,20,20:00-22:00,51.32
2026-01-12,C4,22,22:00-24:00,73.36
2026-01-12,C5,0,00:00-02:00,64.71
2026-01-12,C5,2,02:00-04:00,69.14
2026-01-12,C5,4,04:00-06:00,42.09
2026-01-12,C5,6,06:00-08:00,37.08
2026-01-12,C5,8,08:00-10:00,35.95
2026-01-12,C5,10,10:00-12:00,40.2
2026-01-12,C5,12,12:00-14:00,16.74
2026-01-12,C5,14,14:00-16:00,16.74
2026-01-12,C5,16,16:00-18:00,22.04
2026-01-12,C5,18,18:00-20:00,33.11
2026-01-12,C5,20,20:00-22:00,77.0
2026-01-12,C5,22,22:00-24:00,74.86
2026-01-12,C6,0,00:00-02:00,51.88
2026-01-12,C6,2,02:00-04:00,62.89
2026-01-12,C6,4,04:00-06:00,47.16
2026-01-12,C6,6,06:00-08:00,34.11
2026-01-12,C6,8,08:00-10:00,37.21
2026-01-12,C6,10,10:00-12:00,42.77
2026-01-12,C6,12,12:00-14:00,22.35
2026-01-12,C6,14,14:00-16:00,19.25
2026-01-12,C6,16,16:00-18:00,18.21
2026-01-12,C6,18,18:00-20:00,48.53
2026-01-12,C6,20,20:00-22:00,88.26
2026-01-12,C6,22,22:00-24:00,80.28
2026-01-12,Common Area,0,00:00-02:00,70.9
2026-01-12,Common Area,2,02:00-04:00,61.51
2026-01-12,Common Area,4,04:00-06:00,35.02
2026-01-12,Common Area,6,06:00-08:00,43.14
2026-01-12,Common Area,8,08:00-10:00,42.51
2026-01-12,Common Area,10,10:00-12:00,48.41
2026-01-12,Common Area,12,12:00-14:00,21.95
2026-01-12,Common Area,14,14:00-16:00,15.49
2026-01-12,Common Area,16,16:00-18:00,23.16
2026-01-12,Common Area,18,18:00-20:00,34.01
2026-01-12,Common Area,20,20:00-22:00,65.97
2026-01-12,Common Area,22,22:00-24:00,72.63
2026-01-13,A1,0,00:00-02:00,90.95
2026-01-13,A1,2,02:00-04:00,102.65
2026-01-13,A1,4,04:00-06:00,43.64
2026-01-13,A1,6,06:00-08:00,38.9
2026-01-13,A1,8,08:00-10:00,43.21
2026-01-13,A1,10,10:00-12:00,45.33
2026-01-13,A1,12,12:00-14:00,19.04
2026-01-13,A1,14,14:00-16:00,25.39
2026-01-13,A1,16,16:00-18:00,20.69
2026-01-13,A1,18,18:00-20:00,42.99
2026-01-13,A1,20,20:00-22:00,76.99
2026-01-13,A1,22,22:00-24:00,74.43
2026-01-13,A2,0,00:00-02:00,78.81
2026-01-13,A2,2,02:00-04:00,63.52
2026-01-13,A2,4,04:00-06:00,36.65
2026-01-13,A2,6,06:00-08:00,33.4
2026-01-13,A2,8,08:00-10:00,42.64
2026-01-13,A2,10,10:00-12:00,44.67
2026-01-13,A2,12,12:00-14:00,21.37
2026-01-13,A2,14,14:00-16:00,25.02
2026-01-13,A2,16,16:00-18:00,19.98
2026-01-13,A2,18,18:00-20:00,44.01
2026-01-13,A2,20,20:00-22:00,58.54
2026-01-13,A2,22,22:00-24:00,65.94
2026-01-13,A3,0,00:00-02:00,77.3
2026-01-13,A3,2,02:00-04:00,78.92
2026-01-13,A3,4,04:00-06:00,38.24
2026-01-13,A3,6,06:00-08:00,39.57
2026-01-13,A3,8,08:00-10:00,30.89
2026-01-13,A3,10,10:00-12:00,37.86
2026-01-13,A3,12,12:00-14:00,22.67
2026-01-13,A3,14,14:00-16:00,21.73
2026-01-13,A3,16,16:00-18:00,21.5
2026-01-13,A3,18,18:00-20:00,40.3
2026-01-13,A3,20,20:00-22:00,70.07
2026-01-13,A3,22,22:00-24:00,63.07
2026-01-13,A4,0,00:00-02:00,77.34
2026-01-13,A4,2,02:00-04:00,74.42
2026-01-13,A4,4,04:00-06:00,42.95
2026-01-13,A4,6,06:00-08:00,36.84
2026-01-13,A4,8,08:00-10:00,27.08
2026-01-13,A4,10,10:00-12:00,46.58
2026-01-13,A4,12,12:00-14:00,18.56
2026-01-13,A4,14,14:00-16:00,17.41
2026-01-13,A4,16,16:00-18:00,22.08
2026-01-13,A4,18,18:00-20:00,37.65
2026-01-13,A4,20,20:00-22:00,81.13
2026-01-13,A4,22,22:00-24:00,76.48
2026-01-13,A5,0,00:00-02:00,77.18
2026-01-13,A5,2,02:00-04:00,55.66
2026-01-13,A5,4,04:00-06:00,47.27
2026-01-13,A5,6,06:00-08:00,41.57
2026-01-13,A5,8,08:00-10:00,37.78
2026-01-13,A5,10,10:00-12:00,40.86
2026-01-13,A5,12,12:00-14:00,14.67
2026-01-13,A5,14,14:00-16:00,21.23
2026-01-13,A5,16,16:00-18:00,16.91
2026-01-13,A5,18,18:00-20:00,31.88
2026-01-13,A5,20,20:00-22:00,54.02
2026-01-13,A5,22,22:00-24:00,81.68
2026-01-13,A6,0,00:00-02:00,63.39
2026-01-13,A6,2,02:00-04:00,86.1
2026-01-13,A6,4,04:00-06:00,36.79
2026-01-13,A6,6,06:00-08:00,29.76
2026-01-13,A6,8,08:00-10:00,33.3
2026-01-13,A6,10,10:00-12:00,47.41
2026-01-13,A6,12,12:00-14:00,19.53
2026-01-13,A6,14,14:00-16:00,18.36
2026-01-13,A6,16,16:00-18:00,20.48
2026-01-13,A6,18,18:00-20:00,43.01
2026-01-13,A6,20,20:00-22:00,81.73
2026-01-13,A6,22,22:00-24:00,85.21
2026-01-13,B1,0,00:00-02:00,14.19
2026-01-13,B1,2,02:00-04:00,12.02
2026-01-13,B1,4,04:00-06:00,14.07
2026-01-13,B1,6,06:00-08:00,15.59
2026-01-13,B1,8,08:00-10:00,29.94
2026-01-13,B1,10,10:00-12:00,68.51
2026-01-13,B1,12,12:00-14:00,84.13
2026-01-13,B1,14,14:00-16:00,79.42
2026-01-13,B1,16,16:00-18:00,35.17
2026-01-13,B1,18,18:00-20:00,31.02
2026-01-13,B1,20,20:00-22:00,33.79
2026-01-13,B1,22,22:00-24:00,30.15
2026-01-13,B2,0,00:00-02:00,17.0
2026-01-13,B2,2,02:00-04:00,17.33
2026-01-13,B2,4,04:00-06:00,10.85
2026-01-13,B2,6,06:00-08:00,12.91
2026-01-13,B2,8,08:00-10:00,27.14
2026-01-13,B2,10,10:00-12:00,72.2
2026-01-13,B2,12,12:00-14:00,79.0
2026-01-13,B2,14,14:00-16:00,62.6
2026-01-13,B2,16,16:00-18:00,30.16
2026-01-13,B2,18,18:00-20:00,29.73
2026-01-13,B2,20,20:00-22:00,36.09
2026-01-13,B2,22,22:00-24:00,35.36
2026-01-13,B3,0,00:00-02:00,13.38
2026-01-13,B3,2,02:00-04:00,15.4
2026-01-13,B3,4,04:00-06:00,13.77
2026-01-13,B3,6,06:00-08:00,14.39
2026-01-13,B3,8,08:00-10:00,43.79
2026-01-13,B3,10,10:00-12:00,96.09
2026-01-13,B3,12,12:00-14:00,64.41
2026-01-13,B3,14,14:00-16:00,89.96
2026-01-13,B3,16,16:00-18:00,39.26
2026-01-13,B3,18,18:00-20:00,28.97
2026-01-13,B3,20,20:00-22:00,39.3
2026-01-13,B3,22,22:00-24:00,43.07
2026-01-13,C1,0,00:00-02:00,58.21
2026-01-13,C1,2,02:00-04:00,60.37
2026-01-13,C1,4,04:00-06:00,46.11
2026-01-13,C1,6,06:00-08:00,41.63
2026-01-13,C1,8,08:00-10:00,43.31
2026-01-13,C1,10,10:00-12:00,42.04
2026-01-13,C1,12,12:00-14:00,21.17
2026-01-13,C1,14,14:00-16:00,16.02
2026-01-13,C1,16,16:00-18:00,23.14
2026-01-13,C1,18,18:00-20:00,47.02
2026-01-13,C1,20,20:00-22:00,67.59
2026-01-13,C1,22,22:00-24:00,69.54
2026-01-13,C2,0,00:00-02:00,53.92
2026-01-13,C2,2,02:00-04:00,75.4
2026-01-13,C2,4,04:00-06:00,43.43
2026-01-13,C2,6,06:00-08:00,39.63
2026-01-13,C2,8,08:00-10:00,46.75
2026-01-13,C2,10,10:00-12:00,38.0
2026-01-13,C2,12,12:00-14:00,21.69
2026-01-13,C2,14,14:00-16:00,16.94
2026-01-13,C2,16,16:00-18:00,19.93
2026-01-13,C2,18,18:00-20:00,38.95
2026-01-13,C2,20,20:00-22:00,72.37
2026-01-13,C2,22,22:00-24:00,66.12
2026-01-13,C3,0,00:00-02:00,68.62
2026-01-13,C3,2,02:00-04:00,78.67
2026-01-13,C3,4,04:00-06:00,37.38
2026-01-13,C3,6,06:00-08:00,30.36
2026-01-13,C3,8,08:00-10:00,50.5
2026-01-13,C3,10,10:00-12:00,48.29
2026-01-13,C3,12,12:00-14:00,16.12
2026-01-13,C3,14,14:00-16:00,22.07
2026-01-13,C3,16,16:00-18:00,18.49
2026-01-13,C3,18,18:00-20:00,41.58
2026-01-13,C3,20,20:00-22:00,73.09
2026-01-13,C3,22,22:00-24:00,67.54
2026-01-13,C4,0,00:00-02:00,61.77
2026-01-13,C4,2,02:00-04:00,62.75
2026-01-13,C4,4,04:00-06:00,34.5
2026-01-13,C4,6,06:00-08:00,35.01
2026-01-13,C4,8,08:00-10:00,39.6
2026-01-13,C4,10,10:00-12:00,35.71
2026-01-13,C4,12,12:00-14:00,22.05
2026-01-13,C4,14,14:00-16:00,24.46
2026-01-13,C4,16,16:00-18:00,18.26
2026-01-13,C4,18,18:00-20:00,41.44
2026-01-13,C4,20,20:00-22:00,75.25
2026-01-13,C4,22,22:00-24:00,74.96
2026-01-13,C5,0,00:00-02:00,70.8
2026-01-13,C5,2,02:00-04:00,77.8
2026-01-13,C5,4,04:00-06:00,42.89
2026-01-13,C5,6,06:00-08:00,32.57
2026-01-13,C5,8,08:00-10:00,45.21
2026-01-13,C5,10,10:00-12:00,45.32
2026-01-13,C5,12,12:00-14:00,17.71
2026-01-13,C5,14,14:00-16:00,20.11
2026-01-13,C5,16,16:00-18:00,22.05
2026-01-13,C5,18,18:00-20:00,38.74
2026-01-13,C5,20,20:00-22:00,81.27
2026-01-13,C5,22,22:00-24:00,94.82
2026-01-13,C6,0,00:00-02:00,61.75
2026-01-13,C6,2,02:00-04:00,55.5
2026-01-13,C6,4,04:00-06:00,41.82
2026-01-13,C6,6,06:00-08:00,44.33
2026-01-13,C6,8,08:00-10:00,38.61
2026-01-13,C6,10,10:00-12:00,48.72
2026-01-13,C6,12,12:00-14:00,15.98
2026-01-13,C6,14,14:00-16:00,22.08
2026-01-13,C6,16,16:00-18:00,18.18
2026-01-13,C6,18,18:00-20:00,50.32
2026-01-13,C6,20,20:00-22:00,90.92
2026-01-13,C6,22,22:00-24:00,61.95
2026-01-13,Common Area,0,00:00-02:00,64.23
2026-01-13,Common Area,2,02:00-04:00,79.03
2026-01-13,Common Area,4,04:00-06:00,37.68
2026-01-13,Common Area,6,06:00-08:00,39.73
2026-01-13,Common Area,8,08:00-10:00,40.15
2026-01-13,Common Area,10,10:00-12:00,28.48
2026-01-13,Common Area,12,12:00-14:00,19.96
2026-01-13,Common Area,14,14:00-16:00,17.93
2026-01-13,Common Area,16,16:00-18:00,18.52
2026-01-13,Common Area,18,18:00-20:00,48.66
2026-01-13,Common Area,20,20:00-22:00,56.81
2026-01-13,Common Area,22,22:00-24:00,78.54
2026-01-14,A1,0,00:00-02:00,67.07
2026-01-14,A1,2,02:00-04:00,67.06
2026-01-14,A1,4,04:00-06:00,44.74
2026-01-14,A1,6,06:00-08:00,42.04
2026-01-14,A1,8,08:00-10:00,43.42
2026-01-14,A1,10,10:00-12:00,45.81
2026-01-14,A1,12,12:00-14:00,19.01
2026-01-14,A1,14,14:00-16:00,18.16
2026-01-14,A1,16,16:00-18:00,16.74
2026-01-14,A1,18,18:00-20:00,35.05
2026-01-14,A1,20,20:00-22:00,100.97
2026-01-14,A1,22,22:00-24:00,83.07
2026-01-14,A2,0,00:00-02:00,55.81
2026-01-14,A2,2,02:00-04:00,56.11
2026-01-14,A2,4,04:00-06:00,42.89
2026-01-14,A2,6,06:00-08:00,43.28
2026-01-14,A2,8,08:00-10:00,43.29
2026-01-14,A2,10,10:00-12:00,38.47
2026-01-14,A2,12,12:00-14:00,19.62
2026-01-14,A2,14,14:00-16:00,20.98
2026-01-14,A2,16,16:00-18:00,20.26
2026-01-14,A2,18,18:00-20:00,26.68
2026-01-14,A2,20,20:00-22:00,67.59
2026-01-14,A2,22,22:00-24:00,61.06
2026-01-14,A3,0,00:00-02:00,71.84
2026-01-14,A3,2,02:00-04:00,101.35
2026-01-14,A3,4,04:00-06:00,42.2
2026-01-14,A3,6,06:00-08:00,38.12
2026-01-14,A3,8,08:00-10:00,45.53
2026-01-14,A3,10,10:00-12:00,42.9
2026-01-14,A3,12,12:00-14:00,21.26
2026-01-14,A3,14,14:00-16:00,21.82
2026-01-14,A3,16,16:00-18:00,26.17
2026-01-14,A3,18,18:00-20:00,33.21
2026-01-14,A3,20,20:00-22:00,74.97
2026-01-14,A3,22,22:00-24:00,60.27
2026-01-14,A4,0,00:00-02:00,75.83
2026-01-14,A4,2,02:00-04:00,60.35
2026-01-14,A4,4,04:00-06:00,37.5
2026-01-14,A4,6,06:00-08:00,38.23
